name,objective,method,structure,target,zero_handling,arm,total_predicted_reserve,total_true_reserve,total_reserve_error,total_reserve_error_pct,max_ay_error_pct,rmse,mae
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,duan,775760425.043068,363119152.06,412641272.98306805,113.6379809883686,430.18698114387144,79428.63526774288,5737.193425464117
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,insample_global,870494888.8265247,363119152.06,507375736.76652473,139.72706586478492,494.9324589256826,79535.29903111476,6231.196861395188
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,iso_global,963051244.3778379,363119152.06,599932092.317838,165.21631781589647,518.6825131742921,79191.5956820221,6636.171641078916
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,none,775760425.043068,363119152.06,412641272.98306805,113.6379809883686,430.18698114387144,79428.63526774288,5737.193425464117
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,paper,775760425.043068,363119152.06,412641272.98306805,113.6379809883686,430.18698114387144,79428.63526774288,5737.193425464117
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,shift_dy_bs1,1050616659.6099789,363119152.06,687497507.549979,189.33110623599944,611.9457768790038,80397.86687282877,7237.002888767097
lightgbm_tweedie__single_model__raw__two_stage,tweedie_lgbm,lightgbm,single_model,raw,two_stage,shift_global,921354898.6220497,363119152.06,558235746.5620496,153.7334903419827,529.6756499869738,79614.11155453595,6498.491565978762
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_dy,283070396.89002776,363119152.06,-80048755.16997224,-22.044762639439462,183.48121753877092,78246.62499674073,2771.0267347218182
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_dy_bs1,276384666.7364916,363119152.06,-86734485.32350838,-23.885957221330152,183.37693780023503,78356.80645928276,2743.2454794903742
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_dy_bsmean,274084536.8382794,363119152.06,-89034615.22172058,-24.519393900492734,183.85621175549807,78414.07172005883,2733.8052254394943
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_dy_heur,254428596.30995128,363119152.06,-108690555.75004873,-29.932476745839402,183.48121753877092,78893.22978284718,2657.3778497758326
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_dy_zcv,274307277.5240379,363119152.06,-88811874.5359621,-24.458052964743448,175.67710571623593,78276.23627344202,2736.1306436059854
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_global,283070396.89002776,363119152.06,-80048755.16997224,-22.044762639439462,183.48121753877092,78246.62499674073,2771.0267347218182
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_type,311619182.27698874,363119152.06,-51499969.78301126,-14.182664145046708,279.31413474020104,78169.32298788877,2888.2235165983766
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,cv_type_bs1,299674018.26176673,363119152.06,-63445133.79823327,-17.472263150622776,273.4756092584834,78199.19784414649,2832.8975063354956
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,duan,346976771.8606217,363119152.06,-16142380.199378312,-4.4454774989976364,217.6069255494287,78097.58086955281,3046.010943276733
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,insample_global,287398097.7288989,363119152.06,-75721054.33110112,-20.852949755343488,178.59150619753424,78234.26120333881,2791.145661836356
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,iso_global,325875844.72093916,363119152.06,-37243307.33906084,-10.256497661381117,345.02021365427544,78388.07043584473,3006.097774793094
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,none,107808009.57022919,363119152.06,-255311142.48977083,-70.31056914551962,87.95110243153141,79457.64646712158,2183.0197207220467
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,paper,275863645.7804385,363119152.06,-87255506.27956152,-24.02944206730904,279.31413474020104,78822.20416121284,2740.584175260903
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,shift_dy_bs1,276546686.82097745,363119152.06,-86572465.23902255,-23.84133823509198,184.67770917684993,78358.14089947593,2744.4184196878755
random_forest__multi_step__log1p__two_stage,mse_log1p,random_forest,multi_step,log1p,two_stage,shift_global,283249341.4916891,363119152.06,-79869810.56831092,-21.995482781672067,184.78330748899526,78248.13940143544,2772.3285907906834
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_dy,2509282874.5122757,363119152.06,2146163722.4522758,591.0356725270317,1732.4114736405554,118017.06624695845,15942.908570390457
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_dy_bs1,2036000710.7198439,363119152.06,1672881558.659844,460.6976936274144,1409.5278050171785,103761.09281006677,13167.216590740909
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_dy_bsmean,2031160673.1103368,363119152.06,1668041521.0503368,459.3647874499107,1405.1518610683434,103616.99468514013,13138.220355548869
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_dy_heur,85306757.57794376,363119152.06,-277812394.48205626,-76.50722714734471,99.61210182731371,80395.64531207376,2328.8372695387384
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_dy_zcv,2263562384.3776903,363119152.06,1900443232.3176904,523.3662894221759,1553.434919845301,111594.51728160043,14522.961792537413
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_global,2509282874.5122757,363119152.06,2146163722.4522758,591.0356725270317,1732.4114736405554,118017.06624695845,15942.908570390457
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_type,1538128773.5891953,363119152.06,1175009621.5291953,323.58789528541377,814.0428592069906,123456.4718128018,9979.867555878063
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,cv_type_bs1,1383684831.3983636,363119152.06,1020565679.3383636,281.05531574102446,782.9593848601578,107261.5938589506,9099.99771797761
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,duan,52077973.16641966,363119152.06,-311041178.8935803,-85.65815852152723,99.6151204017003,80440.31695791375,2290.2535425791903
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,insample_global,1276856955.23156,363119152.06,913737803.17156,251.6358054891521,871.7542663367557,89113.53133068119,8769.564015398259
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,iso_global,2777787260.9201174,363119152.06,2414668108.8601174,664.9795515222864,1831.950551682258,131456.23320284847,17644.56701144453
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,none,52077973.16641966,363119152.06,-311041178.8935803,-85.65815852152723,99.6151204017003,80440.31695791375,2290.2535425791903
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,paper,77691940.21706948,363119152.06,-285427211.84293056,-78.60428463320712,99.61076496811647,80353.9526597825,2292.0317944699764
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,shift_dy_bs1,1983742859.2812319,363119152.06,1620623707.221232,446.30631516606104,1370.787517888591,102455.99099219486,12863.431634602857
random_forest__per_dy__log1p__include_zeros,mse_log1p,random_forest,per_dy,log1p,include_zeros,shift_global,2436738814.979075,363119152.06,2073619662.919075,571.0576407648255,1678.745060504964,115279.48119197464,15516.167394034368
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_dy,661669899.6650642,363119152.06,298550747.6050642,82.21839743548783,333.3802805640719,80458.15462581748,5063.995668519884
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_dy_bs1,592864137.2355882,363119152.06,229744985.1755882,63.26986166172427,296.90517032063906,80048.90577660152,4685.313953334216
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_dy_bsmean,578053423.2059765,363119152.06,214934271.14597648,59.19111397089345,288.57570837990124,79979.52021665535,4603.0079644734105
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_dy_heur,428399378.0299679,363119152.06,65280225.9699679,17.97763230048007,203.005557909841,79820.56615395311,3796.5011889606963
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_dy_zcv,638666262.4840637,363119152.06,275547110.42406374,75.8833867233017,318.7859919091439,80347.68059306523,4942.8329335851195
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_global,661669899.6650642,363119152.06,298550747.6050642,82.21839743548783,333.3802805640719,80458.15462581748,5063.995668519884
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_type,510222231.8475505,363119152.06,147103079.7875505,40.51096697957808,192.81025936298138,80605.12068853296,4131.748955804738
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,cv_type_bs1,460241730.7624489,363119152.06,97122578.7024489,26.7467518998835,182.54946775612595,79834.18118345858,3871.647585139135
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,duan,694768974.0087309,363119152.06,331649821.9487309,91.33360773378615,354.0585793103754,80401.53109524964,5203.36700454893
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,insample_global,611230352.1879168,363119152.06,248111200.12791675,68.32776479025267,303.9015267609766,80164.07686565944,4793.588234989346
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,iso_global,567728447.2021556,363119152.06,204609295.1421556,56.347701293471566,255.08354983913057,81053.55545784789,4540.551771340711
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,none,201597156.04505336,363119152.06,-161521996.01494664,-44.48181680823532,94.37170204955359,79838.75880530333,2771.5830429145303
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,paper,378655813.8508625,363119152.06,15536661.7908625,4.278667677736618,150.76489408840658,79588.17396412528,3463.36419682352
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,shift_dy_bs1,592714726.9181957,363119152.06,229595574.85819572,63.22871530066211,296.73205660155287,80047.88990214992,4684.660235004947
random_forest__per_dy__log1p__two_stage,mse_log1p,random_forest,per_dy,log1p,two_stage,shift_global,661500127.5637565,363119152.06,298380975.50375646,82.17164360817121,333.1779404333084,80455.62846994898,5063.2190686196645
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_dy,581270652.960358,363119152.06,218151500.90035802,60.07711233703028,226.8800414966262,80078.08016199929,4633.550645425442
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_dy_bs1,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_dy_bsmean,589995642.817981,363119152.06,226876490.757981,62.479902112266736,230.72373350384834,80110.57383863877,4683.544800115158
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_dy_heur,581022252.7790445,363119152.06,217903100.7190445,60.00870498922053,226.87443292728875,80083.73447055345,4633.094867748255
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_dy_zcv,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_global,581270652.960358,363119152.06,218151500.90035802,60.07711233703028,226.8800414966262,80078.08016199929,4633.550645425442
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_type,469301948.1216352,363119152.06,106182796.0616352,29.241860546119053,138.72824773126408,79804.57849390301,3847.0862558494323
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,cv_type_bs1,442140694.08857775,363119152.06,79021542.02857774,21.761876667832883,139.98924189017146,79194.18115122644,3745.418670054562
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,duan,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,insample_global,587262165.9588804,363119152.06,224143013.89888042,61.72712527755741,229.1281127763441,80094.23190289339,4668.300403193968
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,iso_global,552711989.3406373,363119152.06,189592837.28063732,52.21229345934084,193.53632335297897,80770.75262063369,4482.553386982847
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,none,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,paper,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,shift_dy_bs1,590444533.1567895,363119152.06,227325381.09678954,62.60352278505745,230.97639346217642,80111.82774066189,4685.807421028586
random_forest__per_dy__raw__include_zeros,mse_raw,random_forest,per_dy,raw,include_zeros,shift_global,581273775.435734,363119152.06,218154623.37573403,60.077972240827236,226.88139325944493,80078.1244487967,4633.57502805473
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_dy,593592587.8665271,363119152.06,230473435.80652708,63.47047091816429,227.28823910174168,80070.85437113325,4670.346209490054
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_dy_bs1,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_dy_bsmean,566451479.9634006,363119152.06,203332327.9034006,55.99603511681559,215.4273659863077,79987.94754003412,4520.353783321534
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_dy_heur,593300730.1463573,363119152.06,230181578.0863573,63.390095724921515,227.2852743380708,80076.34083978979,4669.968813722183
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_dy_zcv,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_global,593592587.8665271,363119152.06,230473435.80652708,63.47047091816429,227.28823910174168,80070.85437113325,4670.346209490054
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_type,511677953.175459,363119152.06,148558801.11545902,40.911860548438355,158.85901022894947,80484.9533324172,4103.1790924285615
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,cv_type_bs1,482658538.7058432,363119152.06,119539386.64584321,32.92015471166641,161.41844514592202,79649.77438734786,3979.894507627022
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,duan,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,insample_global,567650891.1431005,363119152.06,204531739.0831005,56.32634299864875,215.30287354805907,80021.09712991373,4529.011012797229
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,iso_global,568619183.8414032,363119152.06,205500031.78140324,56.593002769363,215.79222391812115,80503.04500075351,4507.278325595647
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,none,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,paper,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,shift_dy_bs1,560292336.094337,363119152.06,197173184.03433698,54.29985802614924,211.9795070483932,79969.79454785693,4489.698576901068
random_forest__per_dy__raw__two_stage,mse_raw,random_forest,per_dy,raw,two_stage,shift_global,593590273.3964281,363119152.06,230471121.3364281,63.46983353231289,227.28497935806087,80070.85607722914,4670.344859116497
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_dy,2641185769.945135,363119152.06,2278066617.885135,627.3606349214867,2087.0130892563857,104900.35257887264,16726.262541679454
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_dy_bs1,2570035206.5171723,363119152.06,2206916054.4571724,607.7663604183875,2028.931418314634,103181.84374714275,16308.412466968608
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_dy_bsmean,2645789614.7300625,363119152.06,2282670462.6700625,628.6284955558845,2090.55367008656,104965.53334986005,16752.88615005103
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_dy_heur,488373642.18600655,363119152.06,125254490.12600654,34.49404676548433,319.82832075246944,81788.0391445231,4612.051329955547
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_dy_zcv,2416685505.1792793,363119152.06,2053566353.1192794,565.5351257209254,1901.7500029319287,100759.5206300175,15435.463097568849
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_global,1602227093.502342,363119152.06,1239107941.442342,341.24004046958066,1258.8355841566215,86925.04095804118,10657.82605891987
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_type,1597293906.5500257,363119152.06,1234174754.4900258,339.88148173635767,1145.012765475693,87149.84894521865,10473.60336152657
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,cv_type_bs1,1593971199.6949925,363119152.06,1230852047.6349926,338.9664358523322,1143.6461112992454,87142.12349418075,10454.800741086969
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,duan,94445822.25364576,363119152.06,-268673329.8063542,-73.99040460470121,99.18707614229331,80405.49354090603,2538.339390695428
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,insample_global,1326562392.237768,363119152.06,963443240.177768,265.3242702049969,1025.046624468392,84614.44479961427,9086.282036304308
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,iso_global,901076196.2024057,363119152.06,537957044.1424057,148.14890404170043,518.4272799478393,80771.19031427527,6612.724525604693
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,none,94445822.25364576,363119152.06,-268673329.8063542,-73.99040460470121,99.18707614229331,80405.49354090603,2538.339390695428
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,paper,370181141.7930026,363119152.06,7061989.733002603,1.944813346511592,209.3828214874884,80336.4435848462,3818.897941082585
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,shift_dy_bs1,2541206089.1164856,363119152.06,2178086937.0564857,599.8270608146247,2002.2741445171328,102613.98299074818,16139.281148683127
random_forest__single_model__log1p__include_zeros,mse_log1p,random_forest,single_model,log1p,include_zeros,shift_global,1602780895.1026762,363119152.06,1239661743.0426762,341.39255283286207,1257.448108774137,86906.82844585863,10661.159412314671
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_dy,1214170443.3242853,363119152.06,851051291.2642853,234.37246050950841,753.4844724800248,82059.71963991846,8142.998480744851
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_dy_bs1,1073422178.4784336,363119152.06,710303026.4184337,195.6115568096135,659.650361656619,80850.3045979316,7352.864399548677
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_dy_bsmean,1066739404.093355,363119152.06,703620252.033355,193.7711762218183,655.2327403898987,80803.42022412842,7315.0272504224495
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_dy_heur,804617844.0060632,363119152.06,441498691.9460632,121.5850746074424,481.2285602642846,79696.59820254687,5846.986501979719
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_dy_zcv,1179548376.9386618,363119152.06,816429224.8786619,224.83783084615686,729.5295631197015,81766.76195934281,7956.012674699695
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_global,903210481.6255188,363119152.06,540091329.5655189,148.7366685291986,548.5296119312824,79570.56878949718,6401.123388364692
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_type,937155980.9958724,363119152.06,574036828.9358723,158.0849772531473,517.8220874903544,79388.4075697691,6500.102064053611
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,cv_type_bs1,932593156.9250917,363119152.06,569474004.8650918,156.82841338288728,516.4370271750319,79389.72224927336,6479.628406691372
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,duan,1032375430.7180747,363119152.06,669256278.6580746,184.30762323092503,641.2720582825032,79919.18502544993,7090.4668080271695
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,insample_global,847101818.57581,363119152.06,483982666.51580995,133.28480851812495,508.2420707502692,79456.66718934549,6104.132111347559
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,iso_global,886984746.6539196,363119152.06,523865594.5939196,144.268235817911,476.8528993375709,79165.46814468072,6260.544278181423
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,none,415671075.89169055,363119152.06,52551923.83169055,14.4723635571299,198.46310137360157,79349.19662876011,3917.004849320653
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,paper,937155980.9958724,363119152.06,574036828.9358723,158.0849772531473,517.8220874903544,79388.4075697691,6500.102064053611
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,shift_dy_bs1,1073158749.1405895,363119152.06,710039597.0805895,195.53901055686154,659.344588198153,80846.72815578933,7351.459842868046
random_forest__single_model__log1p__two_stage,mse_log1p,random_forest,single_model,log1p,two_stage,shift_global,903319577.8995056,363119152.06,540200425.8395057,148.76671273737873,548.4970125852398,79570.41882669007,6401.807532823236
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_dy,1070912012.4215946,363119152.06,707792860.3615947,194.92027791600552,2111.329053108647,79999.52139549937,7316.356801568178
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_dy_bs1,1042117239.5228162,363119152.06,678998087.4628162,186.99043650295314,2111.329053108647,79832.70785516566,7155.375383728277
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_dy_bsmean,1024851247.3538635,363119152.06,661732095.2938635,182.23552559533468,2111.329053108647,79785.88066722696,7059.7024298173055
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_dy_heur,1149289341.2834578,363119152.06,786170189.2234578,216.5047436257383,2111.329053108647,79708.42503091114,7722.077463591526
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_dy_zcv,1088192254.5090966,363119152.06,725073102.4490967,199.67911313289505,2111.329053108647,79757.04748922736,7396.979916032095
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_global,1171394613.483665,363119152.06,808275461.423665,222.59235208009892,2111.329053108647,79559.88336847888,7849.289655930196
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_type,1197990334.610979,363119152.06,834871182.5509791,229.91659289098286,2577.604563780676,80064.5153347693,7890.820407983441
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,cv_type_bs1,1161602485.4867864,363119152.06,798483333.4267864,219.8956813202871,2360.8436224004113,79735.27748873082,7730.024734716429
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,duan,1128292178.8265991,363119152.06,765173026.7665992,210.72229939558952,2029.961369733846,79420.78300623606,7618.027573208972
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,insample_global,1128073674.6906548,363119152.06,764954522.6306548,210.66212517048882,2029.5488831657192,79420.1113002463,7616.857343542915
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,iso_global,1209261915.355533,363119152.06,846142763.295533,233.0206926556494,2299.7201335314808,80024.78330561376,8014.186203329186
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,none,1128292178.8265991,363119152.06,765173026.7665992,210.72229939558952,2029.961369733846,79420.78300623606,7618.027573208972
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,paper,1128292178.8265991,363119152.06,765173026.7665992,210.72229939558952,2029.961369733846,79420.78300623606,7618.027573208972
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,shift_dy_bs1,1042136900.0233421,363119152.06,679017747.9633422,186.995850841584,2111.363692072909,79832.3847137456,7155.443449113809
random_forest__single_model__raw__include_zeros,mse_raw,random_forest,single_model,raw,include_zeros,shift_global,1171397312.823721,363119152.06,808278160.763721,222.59309545594147,2111.363692072909,79559.87306426621,7849.307191693919
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_dy,1019867338.1438627,363119152.06,656748186.0838628,180.86299837342236,989.8915356548135,79614.6895394024,6990.058052129978
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_dy_bs1,966815513.5902994,363119152.06,603696361.5302994,166.25296630747465,989.8915356548135,79365.05330929288,6695.795112604731
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_dy_bsmean,959877777.5467514,363119152.06,596758625.4867513,164.34237139553187,989.8915356548135,79349.69301623173,6657.7355502177215
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_dy_heur,1084704491.4286995,363119152.06,721585339.3686996,198.71861213463848,989.8915356548135,79305.36674166529,7323.400032982235
